,楼盘名称,项目别名,jd,wd
3561,龙湖拉特芳斯,龙湖·拉特芳斯,106.364119,29.610404
3562,龙湖两江新宸,龙湖·两江新宸,106.508401,29.672346
3563,龙湖时代天街,时代星河,106.512336,29.535610
3564,龙湖西城天街,龙湖西城天街;西城天街,106.517318,29.510812
3565,龙湖西苑,龙湖西苑,106.508976,29.605040
3566,龙湖香樟林,龙湖香樟林,106.512041,29.605570
3567,龙湖悠山时光,,106.495570,29.678127
3568,龙湖悠山庭院,龙湖悠山庭院,106.495766,29.672287
3569,龙湖悠山小筑,龙湖悠山小筑;悠山小筑,106.493660,29.679742
3570,龙湖原山,,106.473082,29.615029
3571,龙湖源著,龙湖·源著;龙湖源著,106.499701,29.601623
3572,龙湖紫都城,龙湖紫都城,106.495864,29.586506
3573,龙湖紫都星座,龙湖紫都星座A栋;龙湖紫都星座B栋,106.497672,29.584358
3574,龙湖紫云台,龙湖·紫云台,106.393040,29.783501
3575,龙华大道1760号,心悦雅居,106.516057,29.589897
3576,龙华大道1775号,丹阳名居,106.518551,29.590004
3577,龙华大道1809号,城市今典；富悦华康；加佳苑；锦园佳居;白鹤林商住楼,106.518527,29.589096
3578,龙华大道1838号,红河苑,106.517451,29.589393
3579,龙华大道1850号,龙华大道1850号,106.517089,29.588928
3580,龙华大道1862号,福安大厦,106.518460,29.588298
3581,龙华大道1873号,建典大厦,106.521159,29.588033
3582,龙华大道1878号,龙华商厦；华龙商厦,106.519642,29.587355
3583,龙华大道1885号,牵晴小居,106.511873,29.593279
3584,龙华大道1888号,新天地小区,106.519930,29.587011
3585,龙华大道1889号,百合园;加州百合园;加洲百合圆,106.520551,29.587526
3586,龙华大道1896号,金城国际,106.520560,29.584499
3587,龙华大道1938号,富悦阳光,106.519775,29.581710
3588,龙华大道50号,北城国际中心；北城国际,106.510973,29.591719
3589,龙华大道99号,长安锦绣城,106.513852,29.594578
3590,龙华大道小区,,106.511873,29.593279
3591,龙怀街1号,保利白云山庄,106.570403,29.665747
3592,龙环世纪,龙环世纪;龙寰世纪;龙寰大厦,106.448990,29.541426
3593,龙煌加州国际,,106.275326,29.269861
3594,龙吉街小区,,106.621672,29.712922
3595,龙脊路101号,新城緑苑;新城绿园,106.504139,29.579813
3596,龙脊路150号,石油家益大厦,106.500241,29.580833
3597,龙脊路151号,龙脊小区;石油龙脊小区;建安石油小区;龙脊石油小区,106.499330,29.580484
3598,龙脊路159号,祥福小景,106.495877,29.579269
3599,龙脊路82号,丽景雅苑;丽景雅园,106.501462,29.581042
3600,龙脊商住楼,龙脊商住楼,106.498430,29.580399
3601,龙家湾6号,,106.557774,29.564918
3602,龙江花园,龙江花园,106.434878,29.829101
3603,龙江锦苑,,108.405315,30.831402
3604,龙江路8号,保利心语花园,106.528208,29.494565
3605,龙江支路42号,庆翔.正雅阁,106.521890,29.495638
3606,龙井湾,龙井湾;龙井湾小区;龙井湾住宅小区,106.498627,29.523243
3607,龙康街115号,老干中心,106.619900,29.704450
3608,龙康街161号,春城四季,106.618953,29.704335
3609,龙康街小区,龙康街小区,106.620548,29.704374
3610,龙宁路56号,龙湖弗莱明戈;弗莱明戈,106.551967,29.652969
3611,龙宁支路3号,龙湖蓝湖时光;蓝湖时光,106.554093,29.651689
3612,龙平街小区,龙平街小区,106.620369,29.699921
3613,龙平街一巷4号,园丁新村；渝北园丁新村,106.621109,29.700203
3614,龙庆街40号,龙庆小区,106.621270,29.701658
3615,龙庆街63号,龙庆街63号,106.622936,29.701446
3616,龙泉村,龙泉村,106.487224,29.496661
3617,龙泉村119号,龙泉村119,106.489180,29.495060
3618,龙泉村129号,福星颐美香庭,106.485870,29.494672
3619,龙泉村35号,新港花园,106.482781,29.494843
3620,龙泉景苑,,108.380068,31.160897
3621,龙泉路18号,华宇阳光尚座,106.501376,29.502231
3622,龙泉路19号,志龙大厦,106.498171,29.500383
3623,龙泉路20号,中冶·幸福居;中冶幸福居,106.497217,29.501807
3624,龙泉路68号,福星颐美名阁,106.488411,29.496863
3625,龙泉路8号,倚林佳苑;志龙倚林佳苑;志龙倚林家园,106.500248,29.505557
3626,龙泉巷14号,众科天一阁;天一阁,106.469833,29.553617
3627,龙泉新苑,龙泉新园,106.469012,29.554503
3628,龙泉怡苑,龙泉怡苑,106.484026,29.495181
3629,龙山大道190号,龙德景苑,106.499763,29.589236
3630,龙山大道300号,春风城市心筑,106.500998,29.596576
3631,龙山大道401号,扬子江商务小区,106.497129,29.597434
3632,龙山路129号,龙德商住楼,106.500915,29.589494
3633,龙山路17号,碧盛苑,106.506424,29.590120
3634,龙山路200号,南桥静月；华渝西苑,106.487535,29.590457
3635,龙山路233号,逸静丰豪,106.496505,29.589340
3636,龙山路303号,渝安龙都,106.493949,29.589263
3637,龙山路536号,春城雅云轩,106.485960,29.590453
3638,龙山路558号,升伟新意境,106.486392,29.591757
3639,龙山路64号,龙景花园,106.503671,29.590696
3640,龙山路72号,新城丽都;新城丽都二期,106.491805,29.590671
3641,龙山雅苑,龙山雅苑,106.421765,29.511365
3642,龙山支路51号,三小区,106.046741,29.843030
3643,龙山中学,龙山中学,106.500479,29.585690
3644,龙升街180号,益寿园,106.618974,29.702070
3645,龙升街小区,,106.620784,29.701441
3646,龙升支街1号,龙升小区,106.622191,29.700713
3647,龙盛街101号,阳光水岸;丰德阳光水岸,106.623340,29.709130
3648,龙盛街153号,名人山庄;龙盛街,106.622722,29.708074
3649,龙石路22号,汀香树,105.765752,29.561784
3650,龙石路25号,东衡尚城;东衡爱地社区,105.765850,29.561228
3651,龙寿街小区,,106.533758,29.623051
3652,龙寿路608号,富悦景园,106.532455,29.621724
3653,龙寿路669号,富悦果岭,106.534324,29.624112
3654,龙寿路960号,人和万寿山安置房,106.537240,29.622703
3655,龙寿支路46号,供销社小区,106.527635,29.619301
3656,龙寿支路56号,天禾花园,106.527447,29.619230
3657,龙顺街小区,,106.623435,29.704978
3658,龙腾大道201号,彩色奥邻,106.498492,29.522868
3659,龙腾大道73号,盾安文化苑,106.512025,29.520148
3660,龙腾大道79号,首创iHOME;首创I HOME;首创立方,106.512072,29.519107
3661,龙腾大道81号,华奥大厦;中康大厦,106.509186,29.519131
3662,龙腾盛世,,106.068247,29.830418
3663,龙腾新苑,龙腾新苑,106.487556,29.586624
3664,龙庭路6号,巴国龙庭,106.470887,29.497699
3665,龙头寺路50号,森岭居,106.540783,29.590312
3666,龙湾花园,,107.390725,29.696511
3667,龙旺街23号,渝北检察院家属院,106.623993,29.704873
3668,龙旺街小区,,106.621919,29.705655
3669,龙溪路27号,山水嘉年华,106.440071,29.816021
3670,龙溪路32号,天奇花园,106.441145,29.815945
3671,龙溪路小区,北碚龙溪路;龙溪路,106.433510,29.817745
3672,龙溪镇武陵路,,106.517447,29.586017
3673,龙溪支路127号,龙溪支路127号,106.438213,29.815825
3674,龙溪支路7号,鑫银大厦,106.438558,29.816363
3675,龙祥街,,106.626054,29.712978
3676,龙祥街127号,,106.625978,29.713837
3677,龙兴街1号,湖滨苑,106.189210,29.357819
3678,龙兴街81号,五星小区,107.207939,29.956614
3679,龙兴街小区,龙兴街小区,107.488692,30.530556
3680,龙轩大地,,106.067203,29.816258
3681,龙永街80号,龙永街80号,106.613343,29.719273
3682,龙裕街小区,龙裕街小区;双龙大道龙裕街,106.621212,29.704903
3683,龙渊街1号,康翔尚岭花园;大众尚岭花园;尚岭花园,106.568590,29.646569
3684,龙越路11号,维丰星寓,106.538726,29.597619
3685,龙越路19号,奔力绿色空间,106.539228,29.596208
3686,龙州大道16号,南城未来南苑,106.541306,29.389188
3687,龙舟路66号,龙舟花园,,
3688,龙洲半岛（鱼胡路）,龙洲半岛（鱼胡路）,106.532761,29.379211
3689,龙洲大道100号,世纪金源御府；御府观澜阁；御府揽岳阁,106.539767,29.406192
3690,龙洲大道103号,龙洲湾还建房,106.536290,29.405949
3691,龙洲大道106号,江尚怡景;银茂江尚怡景,106.538394,29.409128
3692,龙洲大道10号,康利尔风花树;丽景龙湾项目,106.538427,29.387173
3693,龙洲大道110号,典雅中央广场;典雅中央广场A区;典雅中央广场B区,106.538138,29.398315
3694,龙洲大道1801号,兆能香颂紫寓,106.543540,29.447351
3695,龙洲大道1号,明华龙洲半岛;巴南府邸一期;源聚老街古镇(龙洲半岛四期),106.532761,29.379211
3696,龙洲大道2号,曦园江南华都;江南华都,106.535322,29.378719
3697,龙洲大道5号,重庆巴南万达广场A区住宅,106.544098,29.399726
3698,龙洲大道6号,颜龙山水城;颜龙.山水城二期,106.537460,29.383695
3699,龙洲大道97号,帝豪水岸;帝豪水岸印象,106.537694,29.401572
3700,龙洲大道99号,龙洲花园;明华龙洲花园,106.537117,29.403628
3701,龙洲港湾,,106.539648,29.399186
3702,龙洲新城1号,龙洲湾公务员小区;龙洲湾机关单位小区,,
3703,龙竹路99号,龙湖江与城薇澜岸,,
3704,隆庆楼,隆庆楼;龙庆楼,106.470275,29.553152
3705,隆盛大厦,隆盛大厦,106.501755,29.390059
3706,隆鑫72府,隆鑫72府,106.544868,29.509895
3707,隆鑫西城汇,隆鑫西城汇,106.484194,29.501776
3708,隆兴国际,隆兴国际,107.246969,28.914499
3709,隆兴花院,,107.246969,28.914499
3710,卢作孚305号,交警集资房；城南交警七支队集资房,106.393486,29.802200
3711,卢作孚路168号,海宇嘉茵苑,106.392365,29.801388
3712,卢作孚路222号,逸景苑;海宇逸景苑,106.394035,29.801642
3713,卢作孚路368号,海宇香山翠谷;香山翠谷;香山翠谷一期,106.399512,29.798023
3714,卢作孚路503号,七支队小区,106.395503,29.801165
3715,卢作浮路196号,桂竹苑,106.396920,29.800552
3716,芦沟桥村19号,芦沟桥村19号；芦沟桥,106.440788,29.826225
3717,泸州街小区,,105.897268,29.343785
3718,鲁能巴蜀教师楼,,106.563583,29.599943
3719,鲁能领秀城,鲁能领秀城别墅,106.636513,29.500247
3720,鲁祖庙31号,,106.573044,29.555310
3721,鲁祖庙33号,,106.573465,29.555118
3722,鲁祖庙35号,,106.572676,29.555290
3723,鲁祖庙37号,,106.572653,29.555314
3724,鲁祖庙47号,,106.572620,29.555300
3725,鹿角湾10号,鹿角湾,106.484869,29.578135
3726,鹿角湾11号,鹿角湾,106.484869,29.578135
3727,鹿角湾12号,鹿角湾,106.484869,29.578135
3728,鹿角湾13号,鹿角湾,106.484869,29.578135
3729,鹿角湾14号,鹿角湾,106.484869,29.578135
3730,鹿角湾15号,鹿角湾,106.484869,29.578135
3731,鹿角湾16号,鹿角湾,106.484869,29.578135
3732,鹿角湾17号,鹿角湾,106.484922,29.577294
3733,鹿角湾18号,鹿角湾,106.484869,29.578135
3734,鹿角湾19号,鹿角湾,106.484869,29.578135
3735,鹿角湾20号,鹿角湾,106.484869,29.578135
3736,鹿角湾21号,鹿角湾,106.484869,29.578135
3737,鹿角湾22号,鹿角湾,106.484869,29.578135
3738,鹿角湾23号,鹿角湾,106.484869,29.578135
3739,鹿角湾24号,鹿角湾,106.484869,29.578135
3740,鹿角湾25号,鹿角湾,106.484869,29.578135
3741,鹿角湾26号,鹿角湾,106.484495,29.578245
3742,鹿角湾27号,鹿角湾,106.484869,29.578135
3743,鹿角湾28号,鹿角湾,106.484869,29.578135
3744,鹿角湾29号,鹿角湾,106.484869,29.578135
3745,鹿山锦绣,鹿山锦绣,106.610389,29.719732
3746,铝城北路8号,帝景豪苑,106.333631,29.306880
3747,铝城东路1号,才宇西城美地,106.335539,29.306942
3748,铝城南路3号,七星恋城;七星城上城,106.336977,29.304154
3749,铝城南路9号,金鹏西城华府,106.334548,29.300520
3750,铝城正街110号,民生广场,106.329624,29.302893
3751,绿岸阳光,,106.669294,29.502123
3752,绿岛映像一期,绿岛映像一期,106.471915,29.480786
3753,绿地城,绿地城,106.492310,29.418797
3754,绿地翠谷,绿地翠谷勃朗廷；绿地翠谷香堡；绿地翠谷三期;绿地翠谷绿地,106.581358,29.658537
3755,绿地海外滩,绿地海外滩,106.514878,29.563048
3756,绿梦广场,,106.623440,29.699726
3757,绿色广场,,106.563770,29.526140
3758,绿湾嘉景苑,绿湾嘉景苑,106.537840,29.569937
3759,绿野香洲,,105.882170,29.360145
3760,绿韵堡,,105.884007,29.359038
3761,轮胎厂家属区,,105.757435,29.479941
3762,罗汉沟26号,万科锦尚,106.497538,29.541650
3763,罗汉沟2号,蜜城,106.495257,29.540322
3764,罗马大厦,,,
3765,洛卡庄园,洛卡庄园,106.532463,29.495323
3766,洛维四面山水,,,
3767,珞璜电厂单位集资房,,106.429045,29.341453
3768,麻纱市电梯楼,,,
3769,马道子59号,马道子,106.467792,29.555208
3770,马道子60号,马道子,106.468224,29.554302
3771,马道子61号,马道子,106.468624,29.554504
3772,马道子62号,马道子,106.468796,29.554242
3773,马道子63号,马道子,106.468900,29.554468
3774,马道子64号,马道子,106.468354,29.554503
3775,马道子65号,马道子,106.468345,29.554661
3776,马道子66号,马道子,106.468400,29.554841
3777,马道子67号,马道子,106.468914,29.555659
3778,马道子70号,盛世年华,106.468930,29.555938
3779,马家岩临江大厦,马家岩临江大厦,106.464798,29.541577
3780,马桑岚垭,马桑岚亚;马桑岚亚小区,107.047244,29.747222
3781,马王二村,马王二村,106.492845,29.492087
3782,马王街,,106.491352,29.490556
3783,马王旧四村,马王旧四村,106.487868,29.493272
3784,马王六村,马王六村,106.488381,29.493396
3785,马王坪10号,新东南亚,106.544746,29.466252
3786,马王坪20号,西图大厦,106.537350,29.466883
3787,马王坪后街,马王坪后街;马王坪后街小区,106.538197,29.466006
3788,马王坪新村,马王坪新村,106.487868,29.493272
3789,马王坪新村9号,映江花园,106.487868,29.493272
3790,马王坪正街18号,庆丰花园；庆丰高楼,106.538012,29.466853
3791,马王坪正街209号,典雅苑,106.535888,29.466077
3792,马王坪正街20号,马王坪正街20号；烟草大厦巴南,106.537231,29.466904
3793,马王坪正街22号,庆丰大厦,106.536401,29.466921
3794,马王坪正街29号,茂苑小区；茂苑A区;茂苑B区,106.535777,29.466013
3795,马王坪正街2号,明鑫苑,106.542019,29.466015
3796,马王坪正街30号,典雅酒店大楼；典雅商务大厦；典雅大厦；典雅酒楼,106.534889,29.466309
3797,马王坪正街3号,明鑫苑B,106.547030,29.463474
3798,马王坪正街5号,明鑫苑A,106.541022,29.466264
3799,马王坪正街小区,马王坪正街小区,106.534926,29.465997
3800,马王三村,马王三村,106.490769,29.493217
3801,马王四村11号,马王四村,106.489972,29.494808
3802,马王四村12号,马王四村,106.489411,29.494883
3803,马王四村13号,马王四村,106.492933,29.494668
3804,马王四村14号,马王四村,106.493379,29.494531
3805,马王四村15号,马王四村,106.491519,29.493583
3806,马王五村,马王五村,106.491283,29.492738
3807,马王乡1路,宝辉怡康苑;宝辉怡康;怡康苑,106.485558,29.494209
3808,马王新四村,马王新四村一期;马王新四村二期,106.489902,29.496171
3809,马王一村,马王一村,106.494608,29.493446
3810,玛瑙花园,玛瑙花园;玛瑙苑,106.570459,29.535083
3811,玛瑙溪176号,玛瑙溪,106.572866,29.538603
3812,蚂蝗梁18号,元合优co;元合·优CO,106.522678,29.567564
3813,蚂蝗桥,,105.887399,29.364301
3814,麦格蓝山郡,,107.365916,29.716785
3815,满庭芳,,106.248367,29.282886
3816,满园春,满园春,106.628009,29.704281
3817,毛背沱100-300号,毛背沱小区,106.445764,29.816936
3818,毛纺新村11号,毛纺新村,106.538209,29.467391
3819,毛纺新村13号,毛纺新村,106.538395,29.467895
3820,毛纺新村18号,毛纺新村,106.538535,29.468472
3821,毛纺新村19号,毛纺新村,106.537845,29.468477
3822,毛纺新村20号,毛纺新村,106.550174,29.454856
3823,茂田大足印象,,105.720370,29.698046
3824,茂苑,茂苑,106.540429,29.463800
3825,玫瑰山庄,,106.556428,29.537589
3826,煤建新村1号,华普鼎秀;华普鼎秀大厦;华普大厦,106.516050,29.537990
3827,煤建新村37号,煤建新村,106.515304,29.535870
3828,煤建新村65号,金阁大厦,106.513972,29.536867
3829,煤建新村75号,普天大厦,106.514570,29.536910
3830,煤建新村91号,煤建大厦,106.514714,29.536529
3831,美翠佳园,美翠佳园,106.396422,29.807582
3832,美视大厦,,,
3833,美心集资楼,,107.347000,30.338158
3834,美专校街11号,美专校街小区,106.547448,29.558794
3835,美专校街12号,美专校街小区,106.547648,29.558812
3836,美专校街52号,美专校街52号,106.547213,29.558465
3837,美专校街53号,汇美大厦;米罗花园;市总工会干部小区,106.546840,29.557895
3838,美专校街66号,鑫隆达大厦,106.546000,29.558300
3839,美专校街9号,美专校街小区,106.547462,29.558820
3840,魅力晶城,,106.280735,29.263789
3841,迷你星座,,106.257628,29.283414
3842,米兰路18号,茶花小镇;长青湖茶花小镇,106.633770,29.483245
3843,米兰路38号,融创伊顿豪庭二期;伊顿濠庭;融创伊顿濠庭,106.624814,29.471699
3844,棉花地小区,,108.382921,30.821686
3845,棉花街19号,御景江山,106.582064,29.562960
3846,民安大道1000号,巴蜀丽景;鑫信巴蜀丽景,106.530719,29.601561
3847,民安大道111号,睿尚MOHO,106.528414,29.612273
3848,民安大道130号,北回归线,106.528020,29.611090
3849,民安大道447号,金地豪苑,106.531027,29.608732
3850,民安大道465号,茂源雅居,106.532354,29.605226
